year,serial,month,cpsid,asecflag,asecwth,pernum,cpsidp,cpsidv,asecwt,age,sex,empstat,occ2010,ind1990,uhrsworkt,educ,incwage,implied_hourly_wage
2025,78479,3,20240204321900,1,3003.0,1,20240204321901,202402043219011,3003.0,28,Female,10,4700,580,40,81,71000,34.13461538461539
2025,78479,3,20240204321900,1,3003.0,2,20240204321902,202402043219021,3003.0,38,Male,10,220,60,30,73,60000,38.46153846153846
2025,78480,3,20240300300700,1,1619.64,1,20240300300701,202403003007011,1619.64,35,Female,10,2330,842,32,123,60000,36.05769230769231
2025,78480,3,20240300300700,1,1619.64,2,20240300300702,202403003007021,1619.64,33,Male,10,430,710,45,111,106000,45.2991452991453
2025,78487,3,20240300425100,1,1207.14,1,20240300425101,202403004251011,1207.14,49,Male,10,1060,432,45,73,173500,74.14529914529915
2025,78500,3,20240104023200,1,2275.23,1,20240104023201,202401040232011,2275.23,55,Female,10,2000,871,32,123,100000,60.09615384615385
2025,78500,3,20240104023200,1,2275.23,2,20240104023202,202401040232021,2275.23,56,Male,10,420,881,40,111,110000,52.88461538461539
2025,78502,3,20241206436500,1,3498.75,1,20241206436501,202412064365011,3498.75,39,Male,10,3255,831,34,92,59800,33.8235294117647
2025,78502,3,20241206436500,1,3498.75,2,20241206436502,202412064365021,3498.75,30,Female,10,3255,831,34,111,59800,33.8235294117647
2025,78503,3,20231200666000,1,2861.74,1,20231200666001,202312006660011,2861.74,47,Female,10,5240,831,40,73,43500,20.91346153846154
2025,78503,3,20231200666000,1,2861.74,2,20231200666002,202312006660021,2861.74,49,Male,10,9130,60,60,73,140000,44.87179487179487
2025,78505,3,20250201106700,1,1700.32,1,20250201106701,202502011067011,1700.32,28,Female,10,2540,842,60,91,35000,11.217948717948717
2025,78505,3,20250201106700,1,1700.32,3,20250201106702,202502011067021,1700.32,44,Male,10,1020,732,32,91,88000,52.88461538461539
2025,78506,3,20240200013500,1,2381.62,1,20240200013501,202402000135011,2381.62,22,Male,10,4020,641,40,81,35000,16.826923076923077
2025,78507,3,20231200664900,1,2098.93,1,20231200664901,202312006649011,2098.93,24,Female,10,8965,31,44,111,31000,13.548951048951048
2025,78509,3,20250201841000,1,2928.06,1,20250201841001,202502018410011,2928.06,30,Female,10,800,831,40,92,52000,25.0
2025,78510,3,20250205432500,1,2888.06,1,20250205432501,202502054325011,2888.06,38,Female,10,5940,922,40,123,69000,33.17307692307692
2025,78513,3,20250103644500,1,2590.56,1,20250103644501,202501036445011,2590.56,55,Male,10,9130,620,49,91,39000,15.306122448979592
2025,78513,3,20250103644500,1,2590.56,3,20250103644502,202501036445021,2590.56,48,Female,10,4610,871,55,73,45000,15.734265734265735
2025,78514,3,20250300308500,1,3224.63,1,20250300308501,202503003085011,3224.63,38,Male,10,50,121,40,111,144000,69.23076923076923
2025,78516,3,20250303554000,1,2381.62,1,20250303554001,202503035540011,2381.62,24,Male,10,5510,410,60,91,58000,18.58974358974359
2025,78517,3,20240105717500,1,2398.41,1,20240105717501,202401057175011,2398.41,62,Male,10,120,702,40,81,119000,57.21153846153846
2025,78517,3,20240105717500,1,2398.41,2,20240105717502,202401057175021,2398.41,61,Female,10,430,711,40,111,100000,48.07692307692308
2025,78518,3,20250205785200,1,2385.4,1,20250205785201,202502057852011,2385.4,37,Male,10,5630,181,48,111,69000,27.64423076923077
2025,78519,3,20250204267600,1,2233.23,1,20250204267601,202502042676011,2233.23,43,Male,10,7630,20,40,73,69000,33.17307692307692
2025,78536,3,20251307853600,1,1323.39,1,20251307853601,202513078536011,1323.39,55,Female,10,2340,20,8,73,25000,60.09615384615385
2025,78536,3,20251307853600,1,1323.39,3,20251307853603,202513078536031,1218.35,31,Male,10,7630,20,40,73,50000,24.03846153846154
2025,78538,3,20251307853800,1,2035.79,1,20251307853801,202513078538011,2035.79,28,Female,10,3640,820,34,124,45000,25.452488687782804
2025,78539,3,20251307853900,1,1416.8,1,20251307853901,202513078539011,1416.8,51,Male,10,1550,882,45,111,112500,48.07692307692308
2025,78539,3,20251307853900,1,1416.8,2,20251307853902,202513078539021,1416.8,47,Female,10,5000,922,40,123,325000,156.25
2025,78540,3,20251307854000,1,1697.54,1,20251307854001,202513078540011,1697.54,46,Female,10,430,181,40,111,78000,37.5
2025,78540,3,20251307854000,1,1697.54,2,20251307854002,202513078540021,1697.54,48,Male,10,9030,421,40,111,235000,112.98076923076923
2025,78541,3,20251307854100,1,1570.02,2,20251307854102,202513078541021,1570.02,63,Male,10,4920,712,40,123,200000,96.15384615384616
2025,78542,3,20251307854200,1,2390.57,1,20251307854201,202513078542011,2390.57,23,Male,10,5700,830,11,81,45000,78.67132867132867
2025,78542,3,20251307854200,1,2390.57,2,20251307854202,202513078542021,2684.12,28,Male,10,2000,870,37,81,35000,18.19126819126819
2025,78542,3,20251307854200,1,2390.57,3,20251307854203,202513078542031,2327.38,23,Male,10,4020,641,36,81,35000,18.696581196581196
2025,78543,3,20251307854300,1,1745.59,1,20251307854301,202513078543011,1745.59,48,Male,10,5240,721,40,111,120000,57.69230769230769
2025,78543,3,20251307854300,1,1745.59,2,20251307854302,202513078543021,1745.59,48,Female,10,3310,820,36,111,100000,53.41880341880342
2025,78546,3,20250201660500,1,2453.3,1,20250201660501,202502016605011,2453.3,26,Male,10,710,850,18,111,38000,40.598290598290596
2025,78550,3,20231200665500,1,2920.12,1,20231200665501,202312006655011,2920.12,46,Female,10,430,181,40,111,144500,69.47115384615384
2025,78551,3,20231200664700,1,1793.17,1,20231200664701,202312006647011,1793.17,33,Female,10,3600,832,40,73,49000,23.557692307692307
2025,78551,3,20231200664700,1,1793.17,2,20231200664702,202312006647021,1793.17,34,Male,10,4610,840,32,73,39000,23.4375
2025,78552,3,20240203577500,1,2360.71,1,20240203577501,202402035775011,2360.71,41,Male,10,8640,10,40,111,82000,39.42307692307692
2025,78552,3,20240203577500,1,2360.71,2,20240203577502,202402035775021,2360.71,43,Female,10,2320,842,40,123,85000,40.86538461538461
2025,78554,3,20240204071200,1,1033.67,1,20240204071201,202402040712011,1033.67,55,Male,10,1107,60,40,111,38000,18.26923076923077
2025,78554,3,20240204071200,1,1033.67,2,20240204071202,202402040712021,1033.67,59,Female,10,740,850,40,81,50000,24.03846153846154
2025,78555,3,20231200665400,1,2215.74,1,20231200665401,202312006654011,2215.74,80,Female,10,2145,841,3,73,5500,35.256410256410255
2025,78557,3,20231200664500,1,1656.86,1,20231200664501,202312006645011,1656.86,37,Female,10,3645,812,36,111,53000,28.311965811965813
2025,78557,3,20231200664500,1,1656.86,2,20231200664502,202312006645021,1656.86,41,Male,10,7700,410,40,111,37500,18.028846153846153
2025,78560,3,20241205418600,1,3472.27,1,20241205418601,202412054186011,3472.27,34,Male,10,100,342,40,73,108000,51.92307692307692
2025,78563,3,20231200666100,1,1551.94,1,20231200666101,202312006661011,1551.94,48,Female,10,430,870,40,111,150000,72.11538461538461
2025,78563,3,20231200666100,1,1551.94,2,20231200666102,202312006661021,1551.94,41,Male,10,430,870,40,73,81000,38.94230769230769
2025,78564,3,20240205091800,1,2283.24,1,20240205091801,202402050918011,2283.24,34,Male,10,5240,331,40,111,160000,76.92307692307692
2025,78565,3,20250104736500,1,3641.67,1,20250104736501,202501047365011,3641.67,23,Female,10,4750,620,40,81,42001,20.192788461538463
2025,78565,3,20250104736500,1,3641.67,2,20250104736502,202501047365022,2790.09,61,Male,10,3245,840,50,123,185000,71.15384615384616
2025,78565,3,20250104736500,1,3641.67,3,20250104736504,202501047365042,3165.95,45,Male,10,7200,612,50,73,52000,20.0
2025,78565,3,20250104736500,1,3641.67,4,20250104736503,202501047365032,4940.28,40,Male,10,1050,732,38,111,72000,36.43724696356275
2025,78565,3,20250104736500,1,3641.67,5,20250104736505,202501047365052,3216.21,25,Male,10,7750,580,40,73,22118,10.633653846153846
2025,78566,3,20250101283100,1,1568.94,1,20250101283101,202501012831012,1568.94,35,Male,10,220,60,45,73,86000,36.75213675213675
2025,78566,3,20250101283100,1,1568.94,2,20250101283102,202501012831021,1568.94,38,Female,10,2920,741,40,81,55000,26.442307692307693
2025,78567,3,20250302176500,1,2570.16,1,20250302176501,202503021765011,2570.16,44,Male,10,5600,122,50,81,73000,28.076923076923077
2025,78570,3,20250102497400,1,3053.79,1,20250102497401,202501024974011,3053.79,42,Male,10,9130,510,40,81,47000,22.596153846153847
2025,78570,3,20250102497400,1,3053.79,2,20250102497402,202501024974021,3053.79,44,Female,10,5120,890,40,81,27000,12.98076923076923
2025,78570,3,20250102497400,1,3053.79,3,20250102497403,202501024974031,4134.93,20,Male,10,6420,60,40,81,1200,0.5769230769230769
2025,78572,3,20250201833300,1,2722.71,1,20250201833301,202502018333011,2722.71,70,Male,10,4220,842,40,81,45143,21.703365384615385
2025,78573,3,20250302025200,1,1069.76,1,20250302025201,202503020252011,1069.76,60,Male,10,6220,60,40,73,65000,31.25
2025,78575,3,20251307857500,1,1980.92,1,20251307857501,202513078575011,1980.92,46,Male,10,9640,550,40,60,50000,24.03846153846154
2025,78575,3,20251307857500,1,1980.92,2,20251307857502,202513078575021,1980.92,36,Female,10,4520,772,48,60,45000,18.028846153846153
2025,78577,3,20231200667000,1,2721.5,1,20231200667001,202312006670011,2721.5,39,Male,10,4040,641,28,73,35000,24.03846153846154
2025,78577,3,20231200667000,1,2721.5,2,20231200667003,202312006670031,3294.99,30,Female,10,4040,641,32,73,36000,21.634615384615383
2025,78579,3,20240202710800,1,1491.57,1,20240202710801,202402027108011,1491.57,59,Male,10,9130,931,40,81,60000,28.846153846153847
2025,78584,3,20250204997500,1,2279.22,1,20250204997501,202502049975011,2279.22,40,Male,10,5530,452,40,91,60000,28.846153846153847
2025,78588,3,20240105212400,1,1818.74,1,20240105212401,202401052124012,1818.74,40,Female,10,4030,841,30,73,49000,31.41025641025641
2025,78590,3,20231200667200,1,2473.32,1,20231200667201,202312006672011,2473.32,55,Male,10,4700,652,20,81,12000,11.538461538461538
2025,78591,3,20240300232900,1,1875.7,1,20240300232901,202403002329011,1875.7,38,Male,10,8965,231,40,73,65000,31.25
2025,78591,3,20240300232900,1,1875.7,2,20240300232902,202403002329021,1875.7,27,Female,10,9610,111,16,73,7000,8.413461538461538
2025,78592,3,20240302843300,1,3766.99,1,20240302843301,202403028433011,3766.99,21,Male,10,4220,722,38,50,30000,15.182186234817813
2025,78597,3,20250204396400,1,982.43,2,20250204396402,202502043964021,982.43,72,Male,10,2200,850,15,92,13000,16.666666666666668
2025,78598,3,20250200102600,1,1487.38,1,20250200102601,202502001026011,1487.38,52,Male,10,4610,871,40,81,30000,14.423076923076923
2025,78598,3,20250200102600,1,1487.38,2,20250200102602,202502001026021,1487.38,50,Female,10,5230,660,40,81,45000,21.634615384615383
2025,78601,3,20250304900100,1,3696.36,1,20250304900101,202503049001011,3696.36,30,Female,10,1720,192,40,123,107000,51.44230769230769
2025,78601,3,20250304900100,1,3696.36,2,20250304900102,202503049001021,3696.36,29,Male,10,1460,331,40,111,108000,51.92307692307692
2025,78605,3,20240302776400,1,1498.83,1,20240302776401,202403027764011,1498.83,34,Male,10,3420,831,50,73,105000,40.38461538461539
2025,78605,3,20240302776400,1,1498.83,2,20240302776403,202403027764031,1509.59,18,Male,10,5510,410,11,81,6000,10.48951048951049
2025,78605,3,20240302776400,1,1498.83,4,20240302776402,202403027764021,1498.83,40,Female,10,3500,831,45,91,100000,42.73504273504273
2025,78610,3,20250101211400,1,2952.66,1,20250101211401,202501012114011,2952.66,35,Female,10,4700,623,31,81,55000,34.11910669975186
2025,78613,3,20241200173400,1,2671.85,1,20241200173401,202412001734011,2671.85,62,Female,10,1006,633,50,124,182000,70.0
2025,78613,3,20241200173400,1,2671.85,2,20241200173402,202412001734021,2671.85,63,Male,10,4810,711,40,111,147000,70.67307692307692
2025,78614,3,20250305123600,1,4000.7,1,20250305123601,202503051236011,4000.7,19,Male,10,3930,740,40,81,45000,21.634615384615383
2025,78614,3,20250305123600,1,4000.7,2,20250305123602,202503051236021,4000.7,20,Female,10,4610,871,40,81,40000,19.23076923076923
2025,78615,3,20250300375600,1,1316.38,2,20250300375602,202503003756021,1316.38,44,Female,10,1820,830,37,125,4385,2.279106029106029
2025,78620,3,20250301316300,1,2452.38,1,20250301316301,202503013163011,2452.38,48,Female,10,910,700,40,81,50000,24.03846153846154
2025,78620,3,20250301316300,1,2452.38,2,20250301316302,202503013163021,2452.38,50,Male,10,9130,550,40,81,50000,24.03846153846154
2025,78629,3,20231200666500,1,1690.66,1,20231200666503,202312006665031,1690.66,37,Male,10,9000,410,40,73,70000,33.65384615384615
2025,78629,3,20231200666500,1,1690.66,3,20231200666502,202312006665021,1690.66,35,Female,10,5240,410,40,73,40000,19.23076923076923
2025,78636,3,20251307863600,1,2620.24,1,20251307863601,202513078636011,2620.24,39,Male,10,1105,711,40,111,115000,55.28846153846154
2025,78636,3,20251307863600,1,2620.24,2,20251307863602,202513078636021,2620.24,31,Female,10,5940,850,40,111,50000,24.03846153846154
2025,78637,3,20251307863700,1,1449.27,2,20251307863702,202513078637021,1449.27,62,Female,10,2200,850,50,123,42000,16.153846153846153
2025,78638,3,20251307863800,1,2295.03,1,20251307863801,202513078638011,2295.03,29,Female,10,3645,831,40,81,30000,14.423076923076923
2025,78642,3,20251307864200,1,1948.46,1,20251307864201,202513078642011,1948.46,66,Male,12,8140,391,43,73,32000,14.311270125223613
2025,78643,3,20251307864300,1,1890.06,1,20251307864301,202513078643011,1890.06,46,Male,10,4250,20,40,111,63000,30.28846153846154
2025,78643,3,20251307864300,1,1890.06,2,20251307864302,202513078643021,1890.06,40,Female,10,3910,881,40,123,82000,39.42307692307692
2025,78644,3,20251307864400,1,1811.29,1,20251307864401,202513078644011,1811.29,52,Female,10,5860,922,50,111,91000,35.0
2025,78646,3,20251307864600,1,1537.77,1,20251307864601,202513078646011,1537.77,36,Female,10,4700,682,40,73,80000,38.46153846153846
2025,78646,3,20251307864600,1,1537.77,2,20251307864602,202513078646021,1537.77,37,Male,10,9120,842,50,81,52000,20.0
2025,78649,3,20240303420200,1,2177.21,1,20240303420201,202403034202011,2177.21,64,Male,10,7510,810,40,81,55000,26.442307692307693
2025,78649,3,20240303420200,1,2177.21,3,20240303420202,202403034202022,1765.52,76,Male,10,2200,850,10,111,50000,96.15384615384616
2025,78652,3,20240300292100,1,1044.09,1,20240300292101,202403002921011,1044.09,49,Female,10,2310,842,40,81,35000,16.826923076923077
2025,78652,3,20240300292100,1,1044.09,2,20240300292103,202403002921031,992.71,26,Male,10,4760,623,40,81,42000,20.192307692307693
2025,78652,3,20240300292100,1,1044.09,3,20240300292102,202403002921021,1546.79,23,Female,10,2310,842,40,111,8000,3.8461538461538463
2025,78652,3,20240300292100,1,1044.09,4,20240300292104,202403002921041,1252.2,21,Male,10,4850,560,40,81,24000,11.538461538461538
2025,78655,3,20250200430800,1,2419.75,1,20250200430801,202502004308011,2419.75,58,Male,10,4620,810,30,111,150000,96.15384615384616
2025,78655,3,20250200430800,1,2419.75,2,20250200430802,202502004308021,2419.75,55,Female,10,3620,832,16,92,25008,30.057692307692307
2025,78660,3,20250204024900,1,1700.64,2,20250204024902,202502040249022,1832.11,25,Male,10,1965,891,40,111,19000,9.134615384615385
2025,78660,3,20250204024900,1,1700.64,3,20250204024903,202502040249032,1700.64,25,Female,10,5110,840,40,111,30000,14.423076923076923
2025,78662,3,20241307905300,1,1444.64,1,20241307905301,202413079053011,1444.64,47,Male,10,205,10,40,111,1099999,528.845673076923
2025,78663,3,20241200679000,1,2379.99,1,20241200679001,202412006790011,2379.99,70,Female,10,4760,650,6,111,7500,24.03846153846154
2025,78670,3,20240103517300,1,1362.7,1,20240103517301,202401035173011,1362.7,61,Female,12,420,871,40,73,45000,21.634615384615383
2025,78671,3,20250300191500,1,2659.5,2,20250300191502,202503001915021,2659.5,53,Female,10,2310,842,40,123,53000,25.48076923076923
2025,78672,3,20250302470800,1,1399.59,1,20250302470801,202503024708011,1399.59,50,Male,10,5240,621,32,81,11000,6.610576923076923
2025,78673,3,20250205443400,1,2379.54,1,20250205443401,202502054434011,2379.54,41,Male,10,4050,641,25,81,14000,10.76923076923077
2025,78673,3,20250205443400,1,2379.54,2,20250205443402,202502054434021,2617.04,42,Female,10,4230,762,30,73,14250,9.134615384615385
2025,78674,3,20250201695400,1,2307.33,1,20250201695401,202502016954011,2307.33,65,Female,10,4610,871,40,91,39000,18.75
2025,78675,3,20250304801400,1,1365.51,1,20250304801401,202503048014011,1365.51,49,Female,10,3320,831,36,111,130000,69.44444444444444
2025,78675,3,20250304801400,1,1365.51,2,20250304801402,202503048014021,1365.51,50,Male,10,2630,721,15,125,13000,16.666666666666668
2025,78677,3,20241307906200,1,1887.97,1,20241307906201,202413079062011,1887.97,53,Female,10,5700,710,25,111,26000,20.0
2025,78677,3,20241307906200,1,1887.97,2,20241307906202,202413079062021,1887.97,59,Male,10,3320,831,48,111,166000,66.50641025641026
2025,78677,3,20241307906200,1,1887.97,3,20241307906203,202413079062031,1700.74,21,Male,10,5400,840,40,92,20000,9.615384615384615
2025,78677,3,20241307906200,1,1887.97,4,20241307906204,202413079062041,1775.28,17,Male,10,7260,620,16,60,2500,3.0048076923076925
2025,78678,3,20231200668200,1,1526.26,1,20231200668201,202312006682011,1526.26,49,Male,10,4840,60,45,111,145000,61.965811965811966
2025,78678,3,20231200668200,1,1526.26,3,20231200668203,202312006682031,1608.67,18,Male,10,9620,410,20,73,2720,2.6153846153846154
2025,78679,3,20231200668000,1,1656.86,1,20231200668001,202312006680011,1656.86,38,Female,10,1240,181,40,123,165000,79.32692307692308
2025,78679,3,20231200668000,1,1656.86,2,20231200668002,202312006680021,1656.86,39,Male,10,7630,60,40,81,50000,24.03846153846154
2025,78683,3,20250104883600,1,3003.58,2,20250104883602,202501048836021,3003.58,31,Female,10,1300,180,40,111,72000,34.61538461538461
2025,78684,3,20241204812800,1,1366.73,1,20241204812801,202412048128011,1366.73,59,Male,10,6260,60,40,50,30000,14.423076923076923
2025,78685,3,20250103423600,1,3322.57,1,20250103423601,202501034236011,3322.57,35,Male,10,9130,892,44,73,52279,22.849213286713287
2025,78688,3,20241201061800,1,2671.35,1,20241201061801,202412010618011,2671.35,59,Male,10,7000,101,40,81,36000,17.307692307692307
2025,78688,3,20241201061800,1,2671.35,2,20241201061802,202412010618021,2671.35,60,Female,10,3400,432,20,81,22000,21.153846153846153
2025,78689,3,20241202849800,1,2803.57,3,20241202849803,202412028498031,2959.3,47,Male,10,9620,532,40,71,2500,1.2019230769230769
2025,78690,3,20250201851200,1,1601.87,1,20250201851201,202502018512011,1601.87,45,Male,10,1060,732,40,111,220000,105.76923076923077
2025,78691,3,20250303443400,1,2177.68,1,20250303443401,202503034434011,2177.68,57,Female,10,5400,812,40,73,22500,10.817307692307692
2025,78691,3,20250303443400,1,2177.68,2,20250303443402,202503034434021,2177.68,56,Male,10,430,60,40,73,125000,60.09615384615385
2025,78691,3,20250303443400,1,2177.68,3,20250303443403,202503034434031,3766.99,24,Female,10,5400,812,40,73,4200,2.019230769230769
2025,78692,3,20250300508600,1,1676.58,1,20250300508601,202503005086011,1676.58,23,Female,10,5940,820,35,81,38000,20.87912087912088
2025,78692,3,20250300508600,1,1676.58,2,20250300508602,202503005086021,1676.58,22,Female,10,4110,641,35,91,22000,12.087912087912088
2025,78692,3,20250300508600,1,1676.58,3,20250300508603,202503005086031,1676.58,21,Female,10,4110,641,35,81,12291,6.753296703296703
2025,78692,3,20250300508600,1,1676.58,4,20250300508604,202503005086041,1391.41,19,Female,10,5620,591,35,71,43682,24.001098901098903
2025,78693,3,20240202466700,1,1234.05,2,20240202466702,202402024667021,1234.05,45,Female,10,2310,842,45,123,49911,21.32948717948718
2025,78695,3,20251307869500,1,1458.77,1,20251307869501,202513078695011,1458.77,39,Male,12,120,890,30,81,65500,41.98717948717949
2025,78697,3,20250102905100,1,2275.23,1,20250102905101,202501029051011,2275.23,55,Female,10,2310,842,50,111,72000,27.692307692307693
2025,78698,3,20240203842200,1,2771.52,1,20240203842201,202402038422011,2771.52,49,Male,10,4020,641,40,73,46800,22.5
2025,78698,3,20240203842200,1,2771.52,2,20240203842202,202402038422021,2081.81,25,Male,10,4140,641,15,73,13000,16.666666666666668
2025,78699,3,20250104453100,1,2885.62,1,20250104453101,202501044531011,2885.62,55,Female,10,4700,601,40,73,36000,17.307692307692307
2025,78705,3,20231200667800,1,2848.65,1,20231200667801,202312006678011,2848.65,52,Male,10,4250,20,40,20,16000,7.6923076923076925
2025,78706,3,20240303961900,1,3400.18,1,20240303961901,202403039619011,3400.18,21,Male,10,8620,471,40,73,65000,31.25
2025,78708,3,20250203363900,1,1352.15,1,20250203363901,202502033639011,1352.15,50,Male,10,6050,10,30,30,22000,14.102564102564102
2025,78709,3,20240204115100,1,3037.6,1,20240204115101,202402041151011,3037.6,21,Female,10,9610,612,40,73,32500,15.625
2025,78709,3,20240204115100,1,3037.6,2,20240204115103,202402041151031,3037.6,26,Male,10,9610,742,40,73,30000,14.423076923076923
2025,78715,3,20240102790800,1,3123.45,1,20240102790801,202401027908012,3123.45,26,Male,10,6050,10,48,40,40000,16.025641025641026
2025,78718,3,20250203357300,1,3188.11,1,20250203357301,202502033573011,3188.11,29,Male,10,3255,831,36,111,130000,69.44444444444444
2025,78718,3,20250203357300,1,3188.11,2,20250203357302,202502033573021,3188.11,28,Female,10,5700,850,40,111,60000,28.846153846153847
2025,78719,3,20250104372100,1,1318.22,1,20250104372101,202501043721011,1318.22,34,Male,10,9130,601,50,73,98020,37.7
2025,78719,3,20250104372100,1,1318.22,2,20250104372102,202501043721021,1318.22,32,Female,10,3640,840,30,81,40014,25.65
2025,78721,3,20240105881000,1,1402.81,2,20240105881003,202401058810031,1402.81,64,Male,10,6320,60,40,81,135200,65.0
2025,78724,3,20241201265600,1,1420.58,1,20241201265601,202412012656011,1420.58,24,Male,10,4050,601,20,81,14000,13.461538461538462
2025,78724,3,20241201265600,1,1420.58,2,20241201265602,202412012656021,1097.9,51,Female,10,120,700,40,81,100000,48.07692307692308
2025,78725,3,20240204839100,1,1345.85,1,20240204839101,202402048391012,1345.85,43,Female,10,9420,421,20,81,9000,8.653846153846153
2025,78741,3,20251307874100,1,1581.62,1,20251307874101,202513078741011,1581.62,60,Male,10,4020,641,40,73,60200,28.942307692307693
2025,78741,3,20251307874100,1,1581.62,2,20251307874102,202513078741021,1581.62,54,Female,10,4020,641,40,73,46200,22.21153846153846
2025,78742,3,20251307874200,1,2463.02,1,20251307874201,202513078742011,2463.02,28,Male,10,4760,682,40,73,62400,30.0
2025,78742,3,20251307874200,1,2463.02,3,20251307874203,202513078742031,2463.02,25,Female,10,9620,831,40,91,30000,14.423076923076923
2025,78743,3,20241307911900,1,1458.27,2,20241307911902,202413079119021,1458.27,37,Male,12,6260,60,40,73,60000,28.846153846153847
2025,78744,3,20251307874400,1,1643.35,1,20251307874401,202513078744011,1643.35,41,Male,10,4050,641,40,73,31250,15.024038461538462
2025,78745,3,20251307874500,1,1771.73,1,20251307874501,202513078745011,1771.73,37,Female,10,5000,10,40,60,84000,40.38461538461539
2025,78745,3,20251307874500,1,1771.73,2,20251307874502,202513078745021,1771.73,42,Male,10,20,10,40,40,100000,48.07692307692308
2025,78747,3,20251307874700,1,1659.36,1,20251307874701,202513078747011,1659.36,39,Female,10,3255,831,40,111,48000,23.076923076923077
2025,78747,3,20251307874700,1,1659.36,2,20251307874702,202513078747021,1659.36,34,Male,10,2040,880,40,111,24000,11.538461538461538
2025,78748,3,20251307874800,1,2011.3,1,20251307874801,202513078748011,2011.3,18,Female,10,3600,840,30,73,12500,8.012820512820513
2025,78748,3,20251307874800,1,2011.3,2,20251307874802,202513078748021,1660.07,18,Male,10,3600,840,35,71,7400,4.065934065934066
2025,78749,3,20241307912900,1,1537.77,1,20241307912901,202413079129011,1537.77,37,Female,10,350,820,20,111,50000,48.07692307692308
2025,78749,3,20241307912900,1,1537.77,2,20241307912902,202413079129021,1537.77,45,Male,10,3010,820,40,125,500000,240.3846153846154
2025,78750,3,20251307875000,1,1713.99,1,20251307875001,202513078750011,1713.99,41,Male,10,4140,641,30,73,4900,3.141025641025641
2025,78750,3,20251307875000,1,1713.99,3,20251307875003,202513078750031,1713.99,39,Female,10,3500,832,20,73,1200,1.1538461538461537
2025,78751,3,20241307913000,1,1247.93,1,20241307913001,202413079130011,1247.93,34,Female,10,4610,840,36,73,24000,12.820512820512821
2025,78752,3,20251307875200,1,1247.0,1,20251307875201,202513078752011,1247.0,53,Female,10,3600,840,40,81,20000,9.615384615384615
2025,78752,3,20251307875200,1,1247.0,2,20251307875202,202513078752021,1247.0,61,Male,10,6260,60,40,73,27150,13.052884615384615
2025,78755,3,20240101834200,1,1477.57,1,20240101834201,202401018342011,1477.57,35,Female,10,4020,842,35,71,890,0.489010989010989
2025,78757,3,20240102694100,1,1323.3,1,20240102694101,202401026941011,1323.3,49,Female,10,5110,831,40,81,55000,26.442307692307693
2025,78757,3,20240102694100,1,1323.3,2,20240102694102,202401026941021,1323.3,46,Male,10,9130,550,60,73,70000,22.435897435897434
2025,78758,3,20240101912200,1,2684.61,1,20240101912205,202401019122051,2684.61,34,Male,10,1530,342,45,123,190000,81.19658119658119
2025,78760,3,20240106577900,1,3118.1,1,20240106577901,202401065779011,3118.1,37,Male,10,1530,342,40,125,77000,37.01923076923077
2025,78761,3,20240106283000,1,1323.3,2,20240106283002,202401062830021,1323.3,41,Male,10,220,60,50,81,80000,30.76923076923077
2025,78761,3,20240106283000,1,1323.3,3,20240106283004,202401062830041,1641.42,19,Female,10,3640,812,25,73,15000,11.538461538461538
2025,78763,3,20250102894800,1,2294.68,2,20250102894802,202501028948021,2573.73,58,Female,10,4700,581,40,91,30000,14.423076923076923
2025,78764,3,20250100077000,1,1369.8,1,20250100077001,202501000770011,1369.8,48,Male,10,6200,241,40,92,140000,67.3076923076923
2025,78764,3,20250100077000,1,1369.8,2,20250100077002,202501000770021,1369.8,39,Female,10,4850,192,40,111,185000,88.9423076923077
2025,78766,3,20241206241900,1,2631.63,1,20241206241901,202412062419011,2631.63,52,Male,10,1105,712,40,73,84000,40.38461538461539
2025,78766,3,20241206241900,1,2631.63,3,20241206241903,202412062419031,4451.82,22,Female,10,9620,601,40,73,72000,34.61538461538461
2025,78768,3,20241205432900,1,1581.26,1,20241205432901,202412054329011,1581.26,72,Male,10,1010,242,12,81,14040,22.5
2025,78770,3,20250102869900,1,3311.0,2,20250102869902,202501028699021,3311.0,25,Male,10,8140,360,40,111,46000,22.115384615384617
2025,78771,3,20251307877100,1,2217.87,2,20251307877102,202513078771021,2217.87,40,Male,10,7510,810,40,73,60000,28.846153846153847
2025,78774,3,20250304569500,1,2265.7,1,20250304569501,202503045695011,2265.7,59,Female,10,430,860,45,73,31000,13.247863247863247
2025,78774,3,20250304569500,1,2265.7,2,20250304569502,202503045695021,2265.7,60,Male,10,2340,860,80,81,31000,7.451923076923077
2025,78775,3,20250302260700,1,1281.55,1,20250302260701,202503022607011,1281.55,45,Female,10,4030,641,35,81,30000,16.483516483516482
2025,78775,3,20250302260700,1,1281.55,2,20250302260703,202503022607031,1281.55,49,Male,10,4020,641,40,81,30000,14.423076923076923
2025,78776,3,20250100074000,1,2991.61,1,20250100074001,202501000740011,2991.61,44,Female,10,1550,342,42,92,74000,33.88278388278388
2025,78778,3,20250100357400,1,1595.53,1,20250100357401,202501003574011,1595.53,53,Male,10,9130,410,70,60,89000,24.45054945054945
2025,78779,3,20240302598400,1,2133.75,1,20240302598401,202403025984011,2133.75,59,Female,10,4760,610,39,81,30000,14.792899408284024
2025,78781,3,20250100910300,1,1190.05,1,20250100910301,202501009103011,1190.05,39,Male,10,310,641,47,111,59000,24.14075286415712
